Stock quote and option quote for SPY on 12/1/25 10:00:29

UNDERLYING
LAST,LX,Net Chng,BID,BX,ASK,AX,Size,Volume,Open,High,Low
681.53,D,-1.86,681.51,Q,681.53,Q,320 x 280,"17,840,712",678.81,681.86,678.74

UNDERLYING EXTRA INFO
Last Size,Yield,PE,Div,Div.Freq,Ex Div.Date,52High,52Low,Shares,Beta
97,1.07%,<empty>,1.831,Q,9/19/25,689.70,481.80,"1,024,182,000",1.009

1 DEC 25  (0)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,5,"6,210",0.00%,.00,.00,29.09%,0,0,0.12%,<empty>,.00,.00,.00,0,U,.01,A,1 DEC 25,700,18.16,I,18.57,Z,<empty>,3,<empty>,-1.00,.00,--,18.47,0,100.00%,2.69%,.00,.00,.00,,
,,0,242,0.00%,.00,.00,30.00%,0,0,0.12%,<empty>,.00,.00,.00,0,W,.01,A,1 DEC 25,701,19.16,H,19.57,H,<empty>,0,<empty>,-1.00,.00,--,19.47,0,100.00%,2.84%,.00,.00,.00,,
,,<empty>,323,<empty>,.00,.00,30.91%,0,0,0.12%,<empty>,.00,.00,.00,0,Q,.01,M,1 DEC 25,702,20.16,H,20.57,H,<empty>,0,<empty>,-1.00,.00,--,20.47,0,100.00%,2.99%,.00,.00,.00,,
,,0,"2,401",0.00%,.00,.00,31.82%,0,0,0.12%,<empty>,.00,.00,.00,0,S,.01,M,1 DEC 25,703,21.45,H,21.52,I,<empty>,0,<empty>,-1.00,.00,0.20%,21.47,0,100.00%,3.15%,.00,.00,-224.70,,
,,0,187,0.00%,.00,.00,32.72%,0,0,0.12%,<empty>,.00,.00,.00,0,T,.01,M,1 DEC 25,704,22.25,H,22.57,H,<empty>,0,<empty>,-1.00,.00,--,22.47,0,100.00%,3.29%,.00,.00,.00,,
,,0,774,0.00%,.00,.00,33.61%,0,0,0.12%,<empty>,.00,.00,.00,0,I,.01,M,1 DEC 25,705,23.18,H,23.40,Q,0,0,0.00%,-1.00,.00,--,23.47,0,100.00%,3.42%,.00,.00,.00,,
,,0,497,0.00%,.00,.00,34.49%,0,0,0.11%,<empty>,.00,.00,.00,0,C,.01,M,1 DEC 25,706,23.66,H,24.36,H,<empty>,0,<empty>,-1.00,.00,--,24.47,0,100.00%,3.52%,.00,.00,.00,,
,,0,"1,467",0.00%,.00,.00,35.37%,0,0,0.11%,<empty>,.00,.00,.00,0,C,.01,M,1 DEC 25,707,24.25,E,26.35,C,<empty>,0,<empty>,-1.00,.00,--,25.47,0,100.00%,3.71%,.00,.00,.00,,
,,0,"1,599",0.00%,.00,.00,36.25%,0,0,0.11%,<empty>,.00,.00,.00,0,T,.01,M,1 DEC 25,708,25.24,E,27.45,E,<empty>,0,<empty>,-1.00,.00,--,26.47,0,100.00%,3.86%,.00,.00,.00,,
,,0,844,0.00%,.00,.00,37.12%,0,0,0.11%,<empty>,.00,.00,.00,0,C,.01,M,1 DEC 25,709,26.27,E,28.40,E,1,0,<empty>,-1.00,.00,--,27.47,<empty>,100.00%,4.01%,.00,.00,.00,,
,,0,"1,395",0.00%,.00,.00,37.99%,0,0,0.11%,<empty>,.00,.00,.00,0,X,.01,M,1 DEC 25,710,27.27,E,29.33,E,<empty>,0,<empty>,-1.00,.00,--,28.47,0,100.00%,4.15%,.00,.00,.00,,
,,0,564,0.00%,.00,.00,42.28%,0,0,0.10%,<empty>,.00,.00,.00,0,Q,.01,M,1 DEC 25,715,32.55,E,34.26,E,<empty>,0,<empty>,-1.00,.00,--,33.47,0,100.00%,4.90%,.00,.00,.00,,
,,<empty>,49,<empty>,.00,.00,46.48%,0,0,0.10%,<empty>,.00,.00,.00,0,X,.01,M,1 DEC 25,720,37.69,C,39.26,E,<empty>,0,<empty>,-.98,.00,0.20%,38.47,0,100.00%,5.65%,-.02,-12.05,.00,,
,,0,100,0.00%,.00,.00,50.61%,0,0,0.09%,<empty>,.00,.00,.00,0,Q,.01,E,1 DEC 25,725,42.69,C,44.26,E,<empty>,0,<empty>,-.98,.00,0.20%,43.47,0,100.00%,6.38%,-.02,-12.05,.00,,
,,0,334,0.00%,.00,.00,54.67%,0,0,0.08%,<empty>,.00,-.01,.00,0,X,.01,E,1 DEC 25,730,47.70,E,49.28,B,0,0,0.00%,-1.00,.00,0.20%,48.47,0,100.00%,7.12%,.00,.00,-494.70,,
,,0,460,0.00%,.00,.00,58.66%,0,0,0.08%,<empty>,.00,-.01,.00,0,W,.01,E,1 DEC 25,735,52.70,E,54.29,E,<empty>,0,<empty>,-.98,.00,0.20%,53.47,0,100.00%,7.85%,-.02,-12.05,.00,,
,,0,402,0.00%,.00,.00,62.60%,0,0,0.08%,<empty>,.00,.00,.00,0,N,.01,A,1 DEC 25,740,57.70,E,59.28,C,<empty>,0,<empty>,-1.00,.00,0.20%,58.47,0,100.00%,8.58%,.00,.00,-594.70,,
,,0,432,0.00%,.00,.00,66.49%,0,0,0.07%,<empty>,.00,.00,.00,0,S,.01,A,1 DEC 25,745,62.69,E,64.29,E,<empty>,0,<empty>,-1.00,.00,0.20%,63.47,0,100.00%,9.32%,.00,.00,-644.70,,
,,1,576,0.00%,.00,.00,70.33%,0,0,0.07%,<empty>,.00,.00,.00,0,T,.01,M,1 DEC 25,750,67.69,C,69.26,B,<empty>,0,<empty>,-.98,.00,0.20%,68.47,0,100.00%,10.05%,-.02,-12.05,.00,,
,,<empty>,459,<empty>,.00,.00,74.12%,0,0,0.06%,<empty>,.00,.00,.00,0,U,.01,M,1 DEC 25,755,72.68,C,74.29,E,<empty>,0,<empty>,-1.00,.00,0.20%,73.47,0,100.00%,10.78%,.00,.00,-744.70,,
,,<empty>,317,<empty>,.00,.00,77.87%,0,0,0.06%,<empty>,.00,-.01,.00,0,J,.01,M,1 DEC 25,760,77.69,C,79.26,E,<empty>,0,<empty>,-.98,.00,0.20%,78.47,0,100.00%,11.51%,-.02,-12.05,.00,,
,,<empty>,574,<empty>,.00,.00,81.57%,0,0,0.06%,<empty>,.00,.00,.00,0,Z,.01,M,1 DEC 25,765,82.70,B,84.26,C,<empty>,0,<empty>,-1.00,.00,0.20%,83.47,0,100.00%,12.25%,.00,.00,-844.70,,
,,<empty>,198,<empty>,.00,.00,85.24%,0,0,0.06%,<empty>,.00,.00,.00,0,X,.01,I,1 DEC 25,770,87.69,C,89.26,E,<empty>,0,<empty>,-.98,.00,0.20%,88.47,0,100.00%,12.98%,-.02,-12.05,.00,,
,,<empty>,192,<empty>,.00,.00,88.87%,0,0,0.05%,<empty>,.00,.00,.00,0,Q,.01,A,1 DEC 25,775,92.69,C,94.26,B,<empty>,0,<empty>,-.98,.00,0.20%,93.47,0,100.00%,13.72%,-.02,-12.05,.00,,
,,0,294,0.00%,.00,.00,92.47%,0,0,0.05%,<empty>,.00,.00,.00,0,Q,.01,M,1 DEC 25,780,97.70,E,99.28,E,<empty>,0,<empty>,-1.00,.00,0.20%,98.47,0,100.00%,14.45%,.00,.00,-994.70,,
,,<empty>,0,<empty>,.00,.00,96.02%,0,0,0.05%,<empty>,.00,.00,.00,0,P,.01,A,1 DEC 25,785,102.70,E,104.28,E,<empty>,0,<empty>,-1.00,.00,0.20%,103.47,0,100.00%,15.19%,.00,.00,-1044.70,,
,,5,0,<empty>,.00,.00,99.55%,0,<empty>,0.05%,<empty>,.00,.00,.00,0,X,.01,M,1 DEC 25,790,107.70,B,109.26,C,<empty>,0,<empty>,-1.00,.00,0.20%,108.47,0,100.00%,15.92%,.00,.00,-1094.70,,
,,0,673,0.00%,.00,.00,103.04%,0,0,0.05%,<empty>,.00,.00,.00,0,Q,.01,A,1 DEC 25,795,112.68,C,114.26,C,<empty>,0,<empty>,-1.00,.00,0.00%,113.47,0,100.00%,16.65%,.00,.00,.00,,
,,<empty>,2,<empty>,.00,.00,106.50%,0,0,0.04%,<empty>,.00,.00,.00,0,A,.01,M,1 DEC 25,800,117.86,C,119.56,C,<empty>,0,<empty>,-.98,.00,0.20%,118.47,0,100.00%,17.42%,-.02,-12.05,.00,,

2 DEC 25  (1)  100 (Weeklys)
,,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,BID,BX,ASK,AX,Exp,Strike,BID,BX,ASK,AX,Volume,Open.Int,%Change,Delta,Gamma,Impl Vol,Intrinsic,Net Chng,Prob.ITM,ROR,Rho,Theta,Vega,,
,,<empty>,1,<empty>,.93,.00,253.34%,181.53,0,94.32%,<empty>,.00,-.05,.05,180.17,I,182.99,C,2 DEC 25,500,0,J,.01,M,0,314,0.00%,.00,.00,125.59%,0,0,0.04%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,1.00,.00,--,176.53,0,100.00%,<empty>,.00,.00,.00,174.83,D,178.14,A,2 DEC 25,505,0,J,.01,M,0,348,0.00%,.00,.00,121.78%,0,0,0.04%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.93,.00,238.02%,171.53,0,94.31%,<empty>,.00,-.21,.05,170.37,C,173.11,I,2 DEC 25,510,0,S,.01,M,<empty>,133,<empty>,.00,.00,118.01%,0,0,0.04%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.93,.00,227.52%,166.53,0,94.56%,<empty>,.00,-.13,.05,165.33,E,167.98,A,2 DEC 25,515,0,P,.01,M,0,35,0.00%,.00,.00,114.26%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.93,.00,220.32%,161.53,0,94.53%,<empty>,.00,-.20,.05,160.33,E,163.14,A,2 DEC 25,520,0,Z,.01,M,0,128,0.00%,.00,.00,110.55%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.93,.00,210.53%,156.53,0,94.74%,<empty>,.00,-.14,.05,155.33,E,158.01,B,2 DEC 25,525,0,X,.01,M,0,835,0.00%,.00,.00,106.87%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.93,.00,202.23%,151.53,0,94.83%,<empty>,.00,-.14,.05,150.38,B,152.97,X,2 DEC 25,530,0,Q,.01,M,0,174,0.00%,.00,.00,103.21%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.93,.00,193.90%,146.53,0,94.93%,<empty>,.00,-.14,.05,145.35,B,147.99,I,2 DEC 25,535,0,S,.01,M,0,"1,044",0.00%,.00,.00,99.59%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.94,.00,186.01%,141.53,0,95.00%,<empty>,.00,-.15,.05,140.37,E,142.99,X,2 DEC 25,540,0,A,.01,M,<empty>,155,<empty>,.00,.00,95.99%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.94,.00,179.66%,136.53,0,94.92%,<empty>,.00,-.23,.05,135.37,E,138.15,A,2 DEC 25,545,0,A,.01,C,0,60,0.00%,.00,.00,92.42%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.94,.00,169.80%,131.53,0,95.21%,<empty>,.00,-.13,.05,130.34,E,132.97,X,2 DEC 25,550,0,N,.01,C,0,570,0.00%,.00,.00,88.87%,0,0,0.05%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.94,.00,163.55%,126.53,0,95.14%,<empty>,.00,-.19,.05,125.33,E,128.12,E,2 DEC 25,555,0,W,.01,M,0,692,0.00%,.00,.00,85.36%,0,0,0.06%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.94,.00,156.16%,121.53,0,95.19%,<empty>,.00,-.20,.05,120.34,E,123.12,E,2 DEC 25,560,0,P,.01,C,<empty>,708,<empty>,.00,.00,81.85%,0,0,0.06%,0.00%,.00,.00,.00,,
,,<empty>,4,<empty>,.94,.00,148.38%,116.53,0,95.29%,<empty>,.00,-.18,.05,115.31,I,118.11,B,2 DEC 25,565,0,W,.01,C,0,185,0.00%,.00,.00,78.38%,0,0,0.06%,0.00%,.00,.00,.00,,
,,<empty>,2,<empty>,.94,.00,141.25%,111.53,0,95.34%,<empty>,.00,-.18,.05,110.31,C,113.12,E,2 DEC 25,570,0,P,.01,M,0,300,0.00%,.00,.00,74.93%,0,0,0.06%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.94,.00,134.86%,106.53,0,95.29%,<empty>,.00,-.22,.05,105.36,Q,108.14,B,2 DEC 25,575,0,P,.01,I,0,328,0.00%,.00,.00,71.50%,0,0,0.06%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.94,.00,126.43%,101.53,0,95.52%,<empty>,.00,-.15,.05,100.36,B,103.00,T,2 DEC 25,580,0,X,.01,I,0,297,0.00%,.00,.00,68.09%,0,0,0.07%,0.00%,.00,.00,.00,,
,,<empty>,5,<empty>,.95,.00,119.35%,96.53,0,95.59%,<empty>,.00,-.14,.05,95.34,H,98.00,X,2 DEC 25,585,0,M,.01,I,0,286,0.00%,.00,.00,64.70%,0,0,0.07%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.95,.00,111.95%,91.53,0,95.72%,<empty>,.00,-.11,.05,90.31,Z,92.97,N,2 DEC 25,590,0,W,.01,N,0,735,0.00%,.00,.00,61.32%,0,0,0.07%,0.00%,.00,.00,.00,,
,,<empty>,8,<empty>,.95,.00,106.51%,86.53,0,95.56%,<empty>,.01,-.17,.05,85.39,A,88.00,X,2 DEC 25,595,0,P,.01,I,0,"1,689",0.00%,.00,.00,57.96%,0,0,0.07%,0.00%,.00,.00,.00,,
,,0,5,0.00%,.95,.00,101.19%,81.53,0,95.37%,<empty>,.01,-.22,.05,80.34,X,83.16,E,2 DEC 25,600,0,X,.01,I,0,956,0.00%,.00,.00,54.63%,0,0,0.08%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.95,.00,95.12%,76.53,0,95.29%,<empty>,.01,-.24,.05,75.37,B,78.16,I,2 DEC 25,605,0,N,.01,I,13,"1,610",-88.89%,.00,.00,51.30%,0,-.08,0.08%,0.00%,.00,.00,.00,,
,,<empty>,0,<empty>,.95,.00,89.16%,71.53,0,95.19%,<empty>,.01,-.25,.05,70.40,I,73.16,A,2 DEC 25,610,0,Q,.01,N,13,"3,095",+100.00%,.00,.00,47.99%,0,+.01,0.09%,0.00%,.00,.00,.00,,
,,<empty>,9,<empty>,.95,.00,82.12%,66.53,0,95.30%,<empty>,.01,-.21,.05,65.40,E,68.08,E,2 DEC 25,615,.01,N,.02,M,16,930,-75.00%,.00,.00,49.18%,0,-.06,0.23%,0.00%,.00,-.02,.00,,
,,10,4,<empty>,.95,.00,75.04%,61.53,<empty>,95.45%,<empty>,.01,-.17,.04,60.38,H,63.01,X,2 DEC 25,620,.01,W,.02,N,5,"1,150",-50.00%,.00,.00,45.71%,0,-.01,0.25%,0.00%,.00,-.02,.00,,
,,5,5,<empty>,.95,.00,70.19%,56.53,<empty>,95.09%,<empty>,.01,-.21,.05,55.48,B,58.01,B,2 DEC 25,625,.01,I,.02,C,0,901,0.00%,.00,.00,41.96%,0,0,0.26%,0.00%,.00,-.01,.00,,
,,0,4,0.00%,.95,.00,71.13%,55.53,0,94.52%,<empty>,.01,-.31,.05,54.35,S,57.34,A,2 DEC 25,626,.01,D,.02,C,0,609,0.00%,.00,.00,41.24%,0,0,0.26%,0.00%,.00,-.01,.00,,
,,<empty>,1,<empty>,.95,.00,67.16%,54.53,0,95.20%,<empty>,.01,-.19,.04,53.41,B,56.02,B,2 DEC 25,627,.01,I,.02,N,0,"1,477",0.00%,.00,.00,40.52%,0,0,0.27%,0.00%,.00,-.01,.00,,
,,<empty>,4,<empty>,.95,.00,65.53%,53.53,0,95.29%,<empty>,.01,-.17,.04,52.38,T,55.01,N,2 DEC 25,628,.01,W,.02,N,6,679,-88.24%,.00,.00,39.80%,0,-.15,0.27%,0.00%,.00,-.01,.00,,
,,<empty>,0,<empty>,.95,.00,65.82%,52.53,0,94.88%,<empty>,.01,-.23,.05,51.35,B,54.17,A,2 DEC 25,629,.01,I,.02,N,0,849,0.00%,.00,.00,39.08%,0,0,0.27%,0.00%,.00,-.01,.00,,
,,10,3,<empty>,.95,.00,64.65%,51.53,<empty>,94.84%,<empty>,.01,-.23,.05,50.36,E,53.16,E,2 DEC 25,630,.01,I,.02,I,0,816,0.00%,.00,.00,38.36%,0,0,0.28%,0.00%,.00,-.01,.00,,
,,<empty>,4,<empty>,.95,.00,63.17%,50.53,0,94.90%,<empty>,.01,-.22,.05,49.34,X,52.15,C,2 DEC 25,631,.01,I,.02,N,3,414,-98.11%,.00,.00,37.76%,0,-.52,0.29%,0.00%,.00,-.01,.00,,
,,<empty>,4,<empty>,.95,.00,62.44%,49.53,0,94.73%,<empty>,.01,-.24,.05,48.38,B,51.15,C,2 DEC 25,632,.01,I,.02,I,3,601,-89.47%,.00,.00,37.05%,0,-.17,0.29%,0.00%,.00,-.01,.00,,
,,<empty>,0,<empty>,.95,.00,60.86%,48.53,0,94.82%,<empty>,.01,-.22,.05,47.35,Z,50.14,A,2 DEC 25,633,.01,I,.02,D,9,276,-90.00%,.00,.00,36.34%,0,-.09,0.30%,0.00%,.00,-.01,.00,,
,,<empty>,2,<empty>,.95,.00,58.92%,47.53,0,95.01%,<empty>,.01,-.18,.04,46.41,C,49.01,I,2 DEC 25,634,.01,I,.02,D,11,262,-92.59%,.00,.00,35.63%,0,-.25,0.30%,0.00%,.00,-.01,.00,,
,,<empty>,18,<empty>,.96,.00,57.07%,46.53,0,95.17%,<empty>,.01,-.15,.04,45.36,H,48.00,X,2 DEC 25,635,.01,I,.02,W,279,"1,102",-33.33%,.00,.00,34.92%,0,-.01,0.31%,0.00%,.00,-.01,.00,,
,,<empty>,21,<empty>,.96,.00,55.57%,45.53,0,95.25%,<empty>,.01,-.13,.04,44.33,Z,47.00,I,2 DEC 25,636,.01,I,.02,N,284,"2,369",-96.30%,.00,.00,34.21%,0,-.26,0.31%,0.00%,.00,-.01,.00,,
,,<empty>,8,<empty>,.95,.00,55.49%,44.53,0,94.87%,<empty>,.01,-.18,.04,43.40,C,46.02,A,2 DEC 25,637,.01,N,.02,N,6,331,-66.67%,.00,.00,33.50%,0,-.02,0.32%,0.00%,.00,-.01,.00,,
,,<empty>,21,<empty>,.95,.00,54.24%,43.53,0,94.86%,<empty>,.01,-.17,.04,42.38,I,45.03,X,2 DEC 25,638,.01,N,.02,N,43,241,-33.33%,.00,.00,32.78%,0,-.01,0.33%,0.00%,.00,-.01,.00,,
,,<empty>,7,<empty>,.96,.00,52.53%,42.53,0,95.00%,<empty>,.01,-.15,.04,41.34,I,44.02,I,2 DEC 25,639,.01,N,.02,N,11,339,-50.00%,.00,.00,32.07%,0,-.02,0.33%,0.00%,.00,-.01,.00,,
,,<empty>,14,<empty>,.95,.00,53.92%,41.53,0,94.08%,<empty>,.01,-.26,.05,40.41,E,43.18,A,2 DEC 25,640,.01,M,.02,N,53,"3,426",-66.67%,.00,.00,31.36%,0,-.04,0.34%,0.00%,.00,-.01,.00,,
,,<empty>,17,<empty>,.96,.00,50.28%,40.53,0,94.90%,<empty>,.01,-.15,.04,39.34,I,42.02,B,2 DEC 25,641,.02,U,.03,M,5,820,-85.71%,.00,.00,32.28%,0,-.12,0.52%,0.00%,.00,-.02,.01,,
,,<empty>,17,<empty>,.94,.00,52.82%,39.53,0,93.50%,<empty>,.01,-.32,.05,38.36,X,41.35,A,2 DEC 25,642,.02,N,.03,C,0,644,0.00%,.00,.00,31.53%,0,0,0.53%,0.00%,.00,-.02,.01,,
,,0,51,0.00%,.95,.00,50.23%,38.53,0,93.96%,<empty>,.01,-.25,.05,37.21,A,40.35,A,2 DEC 25,643,.02,I,.03,C,38,607,-72.73%,-.01,.00,30.78%,0,-.08,0.54%,0.00%,.00,-.02,.01,,
,,<empty>,13,<empty>,.94,.00,50.46%,37.53,0,93.34%,<empty>,.01,-.32,.05,36.35,H,39.35,A,2 DEC 25,644,.02,D,.03,I,0,282,0.00%,-.01,.00,30.10%,0,0,0.56%,0.00%,.00,-.02,.01,,
,,0,26,0.00%,.95,.00,46.28%,36.53,0,94.46%,<empty>,.01,-.17,.04,35.22,A,38.18,A,2 DEC 25,645,.02,I,.03,I,60,"4,933",-62.50%,-.01,.00,29.35%,0,-.05,0.57%,0.00%,.00,-.02,.01,,
,,<empty>,17,<empty>,.96,.00,44.12%,35.53,0,94.81%,<empty>,.01,-.13,.04,34.28,B,37.03,T,2 DEC 25,646,.02,D,.03,I,13,998,-60.00%,-.01,.00,28.61%,0,-.03,0.58%,0.00%,.00,-.02,.01,,
,,<empty>,85,<empty>,.95,.00,43.85%,34.53,0,94.39%,<empty>,.01,-.16,.04,33.41,A,35.97,C,2 DEC 25,647,.02,I,.03,N,3,670,-82.35%,-.01,.00,27.86%,0,-.14,0.60%,0.00%,.00,-.02,.01,,
,,<empty>,68,<empty>,.95,.01,44.34%,33.53,0,93.60%,<empty>,.01,-.23,.05,32.53,B,35.00,Q,2 DEC 25,648,.02,C,.03,I,11,556,-50.00%,-.01,.00,27.11%,0,-.03,0.61%,0.00%,.00,-.02,.01,,
,,<empty>,43,<empty>,.95,.01,43.52%,32.53,0,93.36%,<empty>,.01,-.25,.05,31.42,B,34.14,Q,2 DEC 25,649,.02,M,.03,I,4,588,-40.00%,-.01,.00,26.36%,0,-.02,0.62%,0.00%,.00,-.02,.01,,
,,0,149,0.00%,.94,.01,43.34%,31.53,0,92.79%,<empty>,.01,-.30,.06,31.69,X,31.97,X,2 DEC 25,650,.02,N,.03,D,13,"5,733",-25.00%,-.01,.00,25.61%,0,-.01,0.64%,0.00%,.00,-.02,.01,,
,,0,36,0.00%,.95,.01,40.52%,30.53,0,93.48%,<empty>,.01,-.21,.05,29.32,A,32.16,C,2 DEC 25,651,.02,N,.03,N,0,678,0.00%,-.01,.00,24.86%,0,0,0.66%,0.00%,.00,-.02,.01,,
,,<empty>,145,<empty>,.94,.01,40.83%,29.53,0,92.63%,<empty>,.01,-.28,.06,29.71,Q,29.92,Q,2 DEC 25,652,.02,N,.03,N,2,787,-81.25%,-.01,.00,24.11%,0,-.13,0.67%,0.00%,.00,-.02,.01,,
,,4,217,+159.01%,.95,.01,38.61%,28.53,+16.68,93.05%,<empty>,.01,-.22,.05,28.54,C,28.97,C,2 DEC 25,653,.03,W,.04,I,0,557,0.00%,-.01,.00,24.28%,0,0,0.90%,0.01%,.00,-.03,.01,,
,,0,103,0.00%,.94,.01,37.60%,27.53,0,92.84%,<empty>,.01,-.23,.05,27.55,C,27.97,D,2 DEC 25,654,.03,D,.04,N,0,970,0.00%,-.01,.00,23.50%,0,0,0.93%,0.01%,.00,-.03,.01,,
,,0,216,0.00%,.94,.01,36.50%,26.53,0,92.67%,<empty>,.01,-.23,.05,26.55,X,26.97,X,2 DEC 25,655,.03,N,.04,N,0,870,0.00%,-.01,.00,22.72%,0,0,0.95%,0.01%,.00,-.03,.01,,
,,0,288,0.00%,.94,.01,35.30%,25.53,0,92.54%,<empty>,.01,-.22,.05,25.54,Q,25.97,Q,2 DEC 25,656,.03,I,.04,I,0,469,0.00%,-.01,.00,21.94%,0,0,0.98%,0.01%,.00,-.03,.01,,
,,0,175,0.00%,.94,.01,34.89%,24.53,0,91.92%,<empty>,.01,-.26,.06,24.62,B,24.97,Q,2 DEC 25,657,.03,M,.04,N,1,509,-40.00%,-.01,.00,21.16%,0,-.04,1.01%,0.01%,.00,-.03,.01,,
,,0,257,0.00%,.93,.01,35.17%,23.53,0,90.81%,<empty>,.02,-.36,.07,23.80,I,23.97,M,2 DEC 25,658,.04,I,.05,C,1,671,-93.33%,-.01,.00,21.07%,0,-.70,1.28%,0.01%,.00,-.04,.02,,
,,0,148,0.00%,.93,.01,33.20%,22.53,0,91.09%,<empty>,.02,-.30,.07,22.68,Q,22.98,Q,2 DEC 25,659,.04,I,.05,I,0,887,0.00%,-.01,.00,20.26%,0,0,1.32%,0.01%,.00,-.04,.02,,
,,20,625,-8.68%,.94,.01,31.03%,21.53,-2.05,91.54%,<empty>,.01,-.23,.06,21.55,D,21.98,Q,2 DEC 25,660,.04,M,.05,N,236,"6,777",-50.00%,-.01,.00,19.44%,0,-.04,1.37%,0.01%,.00,-.04,.02,,
,,0,337,0.00%,.92,.01,31.21%,20.53,0,90.33%,<empty>,.02,-.32,.07,20.80,X,20.90,Q,2 DEC 25,661,.05,C,.06,N,0,854,0.00%,-.02,.00,19.18%,0,0,1.67%,0.01%,.00,-.05,.02,,
,,0,337,0.00%,.93,.01,29.11%,19.53,0,90.74%,<empty>,.02,-.26,.07,19.57,Z,20.00,Q,2 DEC 25,662,.05,M,.06,N,19,"1,225",-45.45%,-.02,.00,18.34%,0,-.05,1.73%,0.01%,.00,-.05,.02,,
,,0,282,0.00%,.92,.01,28.90%,18.53,0,89.67%,<empty>,.02,-.32,.07,18.70,I,19.00,Q,2 DEC 25,663,.07,D,.08,I,1,671,+15.38%,-.02,.01,18.34%,0,+.02,2.28%,0.01%,.00,-.07,.03,,
,,0,519,0.00%,.92,.01,27.18%,17.53,0,89.75%,<empty>,.02,-.28,.07,17.60,E,18.02,E,2 DEC 25,664,.08,D,.09,I,18,684,-7.69%,-.03,.01,17.83%,0,-.01,2.61%,0.01%,.00,-.08,.03,,
,,1,877,-14.00%,.92,.02,26.09%,16.53,-2.35,89.29%,<empty>,.02,-.29,.07,16.61,E,17.02,E,2 DEC 25,665,.09,I,.10,I,20,"1,733",-15.38%,-.03,.01,17.25%,0,-.02,2.96%,0.01%,.00,-.09,.03,,
,,0,334,0.00%,.91,.02,25.05%,15.53,0,88.73%,<empty>,.02,-.29,.08,15.61,Z,16.04,E,2 DEC 25,666,.11,U,.12,I,8,619,-16.67%,-.03,.01,16.89%,0,-.03,3.55%,0.02%,.00,-.11,.04,,
,,0,229,0.00%,.90,.02,24.11%,14.53,0,88.00%,<empty>,.02,-.30,.08,14.64,I,15.05,Q,2 DEC 25,667,.13,P,.13,H,33,"4,611",-33.33%,-.04,.01,16.32%,0,-.06,4.07%,0.02%,.00,-.12,.04,,
,,1,519,-12.26%,.88,.02,24.13%,13.53,-1.74,86.18%,<empty>,.02,-.38,.09,13.83,S,14.08,S,2 DEC 25,668,.15,I,.16,N,10,"1,610",+4.76%,-.05,.01,15.90%,0,+.01,4.85%,0.02%,.00,-.14,.05,,
,,0,678,0.00%,.91,.02,20.72%,12.53,0,87.92%,<empty>,.02,-.23,.08,12.67,S,12.86,D,2 DEC 25,669,.19,U,.20,I,25,"1,250",-26.09%,-.06,.02,15.63%,0,-.06,5.97%,0.03%,.00,-.17,.06,,
,,0,"6,160",0.00%,.90,.02,19.76%,11.53,0,86.97%,<empty>,.02,-.24,.09,11.73,S,11.84,X,2 DEC 25,670,.22,I,.23,U,315,"6,588",-22.22%,-.07,.02,15.07%,0,-.06,6.96%,0.03%,.00,-.20,.07,,
,,1,777,-17.55%,.88,.03,19.19%,10.53,-2.15,85.37%,<empty>,.02,-.28,.10,10.76,B,10.93,H,2 DEC 25,671,.27,D,.28,I,170,714,-21.88%,-.08,.02,14.69%,0,-.07,8.41%,0.04%,.00,-.24,.08,,
,,0,520,0.00%,.86,.03,18.74%,9.53,0,83.37%,<empty>,.02,-.34,.11,9.89,E,9.97,B,2 DEC 25,672,.32,C,.33,U,252,"1,620",-8.11%,-.10,.02,14.17%,0,-.03,9.95%,0.05%,.00,-.27,.09,,
